source,dataset,parts,implementation,scaffold_repeats,scaffold_neighbors_per_leaf,scaffold_first_repeat_neighbors_per_leaf,scaffold_seed,preopt_graph_degree_cap,configuration,merge_seconds,recall,unique_scaffold_degree_mean,preopt_candidate_rank_mean,preopt_best_candidate_rank_mean,preopt_top4_candidate_rank_mean,preopt_count_rank_le_16,preopt_count_rank_le_32,preopt_count_rank_le_64,preopt_fraction_rank_le_16,preopt_fraction_rank_le_32,preopt_fraction_rank_le_64,quality_sample_rows,missing_candidates,dtype,graph_degree,intermediate_graph_degree,itopk,merge_api_e2e_ms_instrumented,merge_api_ms_excluding_quality_measurement,oracle_partition_build_ms_excluded,preopt_fraction_rank_le_output_degree,qps,quality_measurement_ms,queries,rows,search_ms
mixed,OpenAI-2M,8,k4-scaffold-repeat2,2,4,4,1234,0,k4-r2,1.955857851,0.936396,7.940521,31.576272,9.178452,18.24609,2.6708657030390004,4.447279358554,7.025971493825,0.336359,0.560074,0.884825,65536,0,float32,64,128,160,1956.580816,1955.857851,43486.351436,0.884825,32643.681163,0.722965,20000,2321096,612.676
mixed,OpenAI-2M,8,k4-scaffold-repeat2-first-k8,2,4,8,1234,0,k8+1xk4,2.048363855,0.936458,11.924179,38.662996,9.178452,18.241646,2.864795928929,5.217973033684,9.475739629214,0.240251,0.437596,0.794666,65536,0,float32,64,128,160,2049.15122,2048.363855,43486.351436,0.794666,32629.755215,0.787365,20000,2321096,612.937482
mixed,OpenAI-2M,8,k4-scaffold-repeat2-k8-first-k4,2,8,4,1234,0,k4+1xk8,2.0494228629999998,0.936417,11.924164,38.550948,9.178452,18.247524,2.879160942784,5.2460359518,9.493089292008,0.241456,0.43995,0.796122,65536,0,float32,64,128,160,2050.223348,2049.422863,43486.351436,0.796122,32575.940066,0.800485,20000,2321096,613.950049
mixed,OpenAI-2M,8,k4-scaffold-repeat2-k8,2,8,8,1234,0,k8-r2,2.123233064,0.9365,15.896149,43.122412,9.178452,18.24316,3.0549060186709998,5.932188468416,11.589500728324,0.192179,0.373184,0.729076,65536,0,float32,64,128,160,2124.10383,2123.233064,43486.351436,0.729076,32543.654347,0.870766,20000,2321096,614.559133
mixed,YFCC-10M,8,k4-scaffold-repeat2,2,4,4,1234,0,k4-r2,1.8520215740000001,0.965597,7.874084,24.862504,5.667358,12.460838,3.692150113516,5.441771578316,7.298031762728001,0.468899,0.691099,0.926842,65536,0,uint8,64,128,160,1852.672698,1852.021574,21839.020844,0.926842,342846.237604,0.651124,100000,10000000,291.675944
mixed,YFCC-10M,8,k4-scaffold-repeat2-first-k8,2,4,8,1234,0,k8+1xk4,1.958112185,0.965408,11.845169,31.681679,5.667358,12.448483,4.113507374137,6.744722144783,10.248783728701001,0.347273,0.569407,0.865229,65536,0,uint8,64,128,160,1958.78611,1958.112185,21839.020844,0.865229,339092.014331,0.673925,100000,10000000,294.905205
mixed,YFCC-10M,8,k4-scaffold-repeat2-k8-first-k4,2,8,4,1234,0,k4+1xk8,1.969301699,0.965409,11.843475,31.43603,5.667358,12.464439,4.139247138599999,6.8008075884,10.294407687375,0.349496,0.574224,0.869205,65536,0,uint8,64,128,160,1969.978823,1969.301699,21839.020844,0.869205,339059.730067,0.677124,100000,10000000,294.933285
mixed,YFCC-10M,8,k4-scaffold-repeat2-k8,2,8,8,1234,0,k8-r2,2.087983274,0.965339,15.771133,35.946973,5.667358,12.455788,4.457489946588,7.913828370336001,12.909476688283002,0.282636,0.501792,0.818551,65536,0,uint8,64,128,160,2088.746359,2087.983274,21839.020844,0.818551,340030.853039,0.763085,100000,10000000,294.09096
mixed,Wiki-1M,2,k4-scaffold-repeat2,2,4,4,1234,0,k4-r2,0.445205627,0.9927,7.299713,50.354737,32.375534,42.016467,0.823940505449,1.7033661294109999,4.3443438951069995,0.112873,0.233347,0.595139,65536,0,float32,64,128,160,446.060273,445.205627,7392.32843,0.595139,67780.029107,0.854646,10000,1000000,147.536083
mixed,Wiki-1M,2,k4-scaffold-repeat2-first-k8,2,4,8,1234,0,k8+1xk4,0.472574165,0.992325,10.612045,55.067193,32.375534,42.141392,0.860456444735,1.884837148585,5.340713275105,0.081083,0.177613,0.503269,65536,0,float32,64,128,160,473.533452,472.574165,7392.32843,0.503269,67398.139574,0.959287,10000,1000000,148.372048
mixed,Wiki-1M,2,k4-scaffold-repeat2-k8-first-k4,2,8,4,1234,0,k4+1xk8,0.471582839,0.992392,10.659012,55.154679,32.375534,42.152687,0.8590843901640001,1.883681918664,5.34101773296,0.080597,0.176722,0.50108,65536,0,float32,64,128,160,472.539565,471.582839,7392.32843,0.50108,67532.338046,0.956726,10000,1000000,148.077207
mixed,Wiki-1M,2,k4-scaffold-repeat2-k8,2,8,8,1234,0,k8-r2,0.488062787,0.992075,13.956589,58.55933,32.375534,42.225538,0.8908072061029999,2.044040155173,6.171771134868,0.063827,0.146457,0.442212,65536,0,float32,64,128,160,489.072794,488.062787,7392.32843,0.442212,66970.312295,1.010007,10000,1000000,149.319895
mixed,OpenAI-2M,2,k4-scaffold-repeat2,2,4,4,1234,0,k4-r2,1.975778446,0.9599,7.948624,48.582555,22.02713,36.037018,0.926388281328,1.978579434704,5.35089444744,0.116547,0.248921,0.673185,65536,0,float32,64,128,160,1976.607371,1975.778446,18965.871303,0.673185,33270.148386,0.828925,20000,2321096,601.139489
mixed,OpenAI-2M,2,k4-scaffold-repeat2-first-k8,2,4,8,1234,0,k8+1xk4,2.067752653,0.958688,11.928024,54.82219,22.02713,36.033611,0.940989885336,2.0836826565120004,6.335641515744,0.078889,0.174688,0.531156,65536,0,float32,64,128,160,2068.622379,2067.752653,18965.871303,0.531156,33073.921776,0.869726,20000,2321096,604.706032
mixed,OpenAI-2M,2,k4-scaffold-repeat2-k8-first-k4,2,8,4,1234,0,k4+1xk8,2.065661399,0.958771,11.927048,54.741846,22.02713,36.040627,0.9419147617039999,2.096453008104,6.3666582224,0.078973,0.175773,0.5338,65536,0,float32,64,128,160,2066.524565,2065.661399,18965.871303,0.5338,33067.672393,0.863166,20000,2321096,604.820314
mixed,OpenAI-2M,2,k4-scaffold-repeat2-k8,2,8,8,1234,0,k8-r2,2.140011451,0.957321,15.897308,58.879891,22.02713,36.036179,0.956175384276,2.197198733296,7.190336511092,0.060147,0.138212,0.452299,65536,0,float32,64,128,160,2140.961017,2140.011451,18965.871303,0.452299,32928.2429,0.949566,20000,2321096,607.381331
mixed,YFCC-10M,2,k4-scaffold-repeat2,2,4,4,1234,0,k4-r2,1.8728116849999998,0.985179,7.895157,43.495952,17.177017,30.057209,1.3019113893,2.6376930021300002,5.9506508873129995,0.1649,0.33409,0.753709,65536,0,uint8,64,128,160,1873.582571,1872.811685,22185.970811,0.753709,344916.271316,0.770886,100000,10000000,289.925435
mixed,YFCC-10M,2,k4-scaffold-repeat2-first-k8,2,4,8,1234,0,k8+1xk4,1.98396158,0.984803,11.866074,50.267845,17.177017,30.047836,1.3381964953499998,2.844499661058,7.410517471962,0.112775,0.239717,0.624513,65536,0,uint8,64,128,160,1984.737065,1983.96158,22185.970811,0.624513,340989.110591,0.775485,100000,10000000,293.264497
mixed,YFCC-10M,2,k4-scaffold-repeat2-k8-first-k4,2,8,4,1234,0,k4+1xk8,1.9854124690000001,0.984731,11.864365,50.120334,17.177017,30.061813,1.3389173189799999,2.8617678885549998,7.46325507452,0.112852,0.241207,0.629048,65536,0,uint8,64,128,160,1986.188514,1985.412469,22185.970811,0.629048,340097.670814,0.776045,100000,10000000,294.033181
mixed,YFCC-10M,2,k4-scaffold-repeat2-k8,2,8,8,1234,0,k8-r2,2.0911359280000004,0.984344,15.805252,54.565894,17.177017,30.053482,1.363234595504,3.0446131085159998,8.661309706504,0.086252,0.192633,0.548002,65536,0,uint8,64,128,160,2091.953773,2091.135928,22185.970811,0.548002,339587.465886,0.817845,100000,10000000,294.474944
cap-width,Wiki-1M,2,k4-scaffold-repeat2,2,4,4,1234,0,k4-r2,0.44144231500000003,0.993008,7.299713,50.346886,32.365128,42.003482,0.8235171220949999,1.7053078530689998,4.348847818027999,0.112815,0.233613,0.595756,65536,0,float32,64,128,160,442.24828,441.442315,7405.676939,0.595756,68237.30426,0.805965,10000,1000000,146.547407
cap-width,Wiki-1M,2,k4-scaffold-repeat2-cap64,2,4,4,1234,64,k4-r2-cap64,0.412111801,0.992717,7.299713,50.346886,32.365128,42.003482,0.8235171220949999,1.7053078530689998,4.348847818027999,0.112815,0.233613,0.595756,65536,0,float32,64,128,160,412.964086,412.111801,7405.676939,0.595756,68581.873552,0.852285,10000,1000000,145.811123
cap-width,Wiki-1M,2,k4-scaffold-repeat2-cap68,2,4,4,1234,68,k4-r2-cap68,0.445733384,0.993225,7.299713,50.346886,32.365128,42.003482,0.8235171220949999,1.7053078530689998,4.348847818027999,0.112815,0.233613,0.595756,65536,0,float32,64,128,160,446.573029,445.733384,7405.676939,0.595756,68550.976251,0.839645,10000,1000000,145.876843
cap-width,Wiki-1M,2,k4-scaffold-repeat2-cap72,2,4,4,1234,72,k4-r2-cap72,0.44963489,0.993017,7.299713,50.346886,32.365128,42.003482,0.8235171220949999,1.7053078530689998,4.348847818027999,0.112815,0.233613,0.595756,65536,0,float32,64,128,160,450.478775,449.63489,7405.676939,0.595756,68099.159731,0.843885,10000,1000000,146.84469
cap-width,Wiki-1M,2,k4-scaffold-repeat2-k8,2,8,8,1234,0,k8-r2,0.481209057,0.992475,13.956589,58.550712,32.365128,42.212552,0.8910305115269999,2.047794477614,6.179126257270999,0.063843,0.146726,0.442739,65536,0,float32,64,128,160,482.164823,481.209057,7405.676939,0.442739,67617.304664,0.955766,10000,1000000,147.891136
cap-width,Wiki-1M,2,k4-scaffold-repeat2-k8-cap64,2,8,8,1234,64,k8-r2-cap64,0.424559483,0.99275,13.956589,58.550712,32.365128,42.212552,0.8910305115269999,2.047794477614,6.179126257270999,0.063843,0.146726,0.442739,65536,0,float32,64,128,160,425.530409,424.559483,7405.676939,0.442739,68718.150383,0.970926,10000,1000000,145.521961
cap-width,Wiki-1M,2,k4-scaffold-repeat2-k8-cap68,2,8,8,1234,68,k8-r2-cap68,0.459636194,0.993208,13.956589,58.550712,32.365128,42.212552,0.8910305115269999,2.047794477614,6.179126257270999,0.063843,0.146726,0.442739,65536,0,float32,64,128,160,460.617761,459.636194,7405.676939,0.442739,68524.670156,0.981567,10000,1000000,145.932844
cap-width,Wiki-1M,2,k4-scaffold-repeat2-k8-cap72,2,8,8,1234,72,k8-r2-cap72,0.46946818,0.993183,13.956589,58.550712,32.365128,42.212552,0.8910305115269999,2.047794477614,6.179126257270999,0.063843,0.146726,0.442739,65536,0,float32,64,128,160,470.460786,469.46818,7405.676939,0.442739,67995.992398,0.992606,10000,1000000,147.067491
cap-width,Wiki-1M,2,k4-scaffold-repeat2-k8-cap76,2,8,8,1234,76,k8-r2-cap76,0.47815851800000003,0.992933,13.956589,58.550712,32.365128,42.212552,0.8910305115269999,2.047794477614,6.179126257270999,0.063843,0.146726,0.442739,65536,0,float32,64,128,160,479.144844,478.158518,7405.676939,0.442739,67948.459083,0.986326,10000,1000000,147.170372
cap-width,OpenAI-2M,2,k4-scaffold-repeat2,2,4,4,1234,0,k4-r2,1.9710798139999999,0.959738,7.948624,48.586131,22.041656,36.044567,0.9273500648319999,1.9747323006879998,5.350282403392,0.116668,0.248437,0.673108,65536,0,float32,64,128,160,1971.86494,1971.079814,19070.122678,0.673108,33278.901918,0.785126,20000,2321096,600.981368
cap-width,OpenAI-2M,2,k4-scaffold-repeat2-cap64,2,4,4,1234,64,k4-r2-cap64,1.901688317,0.960363,7.948624,48.586131,22.041656,36.044567,0.9273500648319999,1.9747323006879998,5.350282403392,0.116668,0.248437,0.673108,65536,0,float32,64,128,160,1902.460282,1901.688317,19070.122678,0.673108,33475.717556,0.771965,20000,2321096,597.447985
cap-width,OpenAI-2M,2,k4-scaffold-repeat2-cap68,2,4,4,1234,68,k4-r2-cap68,1.979977514,0.960208,7.948624,48.586131,22.041656,36.044567,0.9273500648319999,1.9747323006879998,5.350282403392,0.116668,0.248437,0.673108,65536,0,float32,64,128,160,1980.781879,1979.977514,19070.122678,0.673108,33352.700135,0.804365,20000,2321096,599.6516
cap-width,OpenAI-2M,2,k4-scaffold-repeat2-cap72,2,4,4,1234,72,k4-r2-cap72,1.989575221,0.95975,7.948624,48.586131,22.041656,36.044567,0.9273500648319999,1.9747323006879998,5.350282403392,0.116668,0.248437,0.673108,65536,0,float32,64,128,160,1990.342506,1989.575221,19070.122678,0.673108,33210.341876,0.767285,20000,2321096,602.222045
cap-width,OpenAI-2M,2,k4-scaffold-repeat2-k8,2,8,8,1234,0,k8-r2,2.140652884,0.956971,15.897308,58.881781,22.041656,36.043697,0.957383579684,2.19438490978,7.189907283776001,0.060223,0.138035,0.452272,65536,0,float32,64,128,160,2141.572211,2140.652884,19070.122678,0.452272,32919.185564,0.919327,20000,2321096,607.548445
cap-width,OpenAI-2M,2,k4-scaffold-repeat2-k8-cap64,2,8,8,1234,64,k8-r2-cap64,2.004687782,0.960479,15.897308,58.881781,22.041656,36.043697,0.957383579684,2.19438490978,7.189907283776001,0.060223,0.138035,0.452272,65536,0,float32,64,128,160,2005.62487,2004.687782,19070.122678,0.452272,33486.376791,0.937088,20000,2321096,597.257808
cap-width,OpenAI-2M,2,k4-scaffold-repeat2-k8-cap68,2,8,8,1234,68,k8-r2-cap68,2.084918906,0.960113,15.897308,58.881781,22.041656,36.043697,0.957383579684,2.19438490978,7.189907283776001,0.060223,0.138035,0.452272,65536,0,float32,64,128,160,2085.858873,2084.918906,19070.122678,0.452272,33349.210559,0.939967,20000,2321096,599.714346
cap-width,OpenAI-2M,2,k4-scaffold-repeat2-k8-cap72,2,8,8,1234,72,k8-r2-cap72,2.107170073,0.959479,15.897308,58.881781,22.041656,36.043697,0.957383579684,2.19438490978,7.189907283776001,0.060223,0.138035,0.452272,65536,0,float32,64,128,160,2108.122,2107.170073,19070.122678,0.452272,33201.16795,0.951927,20000,2321096,602.388447
cap-width,OpenAI-2M,2,k4-scaffold-repeat2-k8-cap76,2,8,8,1234,76,k8-r2-cap76,2.130636769,0.95845,15.897308,58.881781,22.041656,36.043697,0.957383579684,2.19438490978,7.189907283776001,0.060223,0.138035,0.452272,65536,0,float32,64,128,160,2131.564776,2130.636769,19070.122678,0.452272,33031.184482,0.928007,20000,2321096,605.488429
cap-width,YFCC-10M,2,k4-scaffold-repeat2,2,4,4,1234,0,k4-r2,1.85934489,0.985361,7.895157,43.507038,17.178986,30.067738,1.2990454473089998,2.637874590741,5.953872111369001,0.164537,0.334113,0.754117,65536,0,uint8,64,128,160,1860.103416,1859.34489,22021.545662,0.754117,343488.091618,0.758526,100000,10000000,291.130908
cap-width,YFCC-10M,2,k4-scaffold-repeat2-cap64,2,4,4,1234,64,k4-r2-cap64,1.489906355,0.985346,7.895157,43.507038,17.178986,30.067738,1.2990454473089998,2.637874590741,5.953872111369001,0.164537,0.334113,0.754117,65536,0,uint8,64,128,160,1490.60116,1489.906355,22021.545662,0.754117,343799.193904,0.694805,100000,10000000,290.867465
cap-width,YFCC-10M,2,k4-scaffold-repeat2-cap68,2,4,4,1234,68,k4-r2-cap68,1.823632142,0.985548,7.895157,43.507038,17.178986,30.067738,1.2990454473089998,2.637874590741,5.953872111369001,0.164537,0.334113,0.754117,65536,0,uint8,64,128,160,1824.316827,1823.632142,22021.545662,0.754117,341960.824845,0.684685,100000,10000000,292.431158
cap-width,YFCC-10M,2,k4-scaffold-repeat2-cap72,2,4,4,1234,72,k4-r2-cap72,1.8678396339999999,0.985355,7.895157,43.507038,17.178986,30.067738,1.2990454473089998,2.637874590741,5.953872111369001,0.164537,0.334113,0.754117,65536,0,uint8,64,128,160,1868.535319,1867.839634,22021.545662,0.754117,341502.622467,0.695685,100000,10000000,292.82352
cap-width,YFCC-10M,2,k4-scaffold-repeat2-k8,2,8,8,1234,0,k8-r2,2.091493915,0.984633,15.805252,54.582828,17.178986,30.063995,1.360579313168,3.0414520581159996,8.65780094056,0.086084,0.192433,0.54778,65536,0,uint8,64,128,160,2092.310681,2091.493915,22021.545662,0.54778,339533.564815,0.816766,100000,10000000,294.521692
cap-width,YFCC-10M,2,k4-scaffold-repeat2-k8-cap64,2,8,8,1234,64,k8-r2-cap64,1.519535097,0.985308,15.805252,54.582828,17.178986,30.063995,1.360579313168,3.0414520581159996,8.65780094056,0.086084,0.192433,0.54778,65536,0,uint8,64,128,160,1520.377504,1519.535097,22021.545662,0.54778,343439.866502,0.842407,100000,10000000,291.171788
cap-width,YFCC-10M,2,k4-scaffold-repeat2-k8-cap68,2,8,8,1234,68,k8-r2-cap68,1.851361791,0.985175,15.805252,54.582828,17.178986,30.063995,1.360579313168,3.0414520581159996,8.65780094056,0.086084,0.192433,0.54778,65536,0,uint8,64,128,160,1852.204797,1851.361791,22021.545662,0.54778,340351.880347,0.843006,100000,10000000,293.813567
cap-width,YFCC-10M,2,k4-scaffold-repeat2-k8-cap72,2,8,8,1234,72,k8-r2-cap72,1.944197408,0.985255,15.805252,54.582828,17.178986,30.063995,1.360579313168,3.0414520581159996,8.65780094056,0.086084,0.192433,0.54778,65536,0,uint8,64,128,160,1945.020814,1944.197408,22021.545662,0.54778,338724.130122,0.823406,100000,10000000,295.225498
cap-width,YFCC-10M,2,k4-scaffold-repeat2-k8-cap76,2,8,8,1234,76,k8-r2-cap76,2.048938795,0.985009,15.805252,54.582828,17.178986,30.063995,1.360579313168,3.0414520581159996,8.65780094056,0.086084,0.192433,0.54778,65536,0,uint8,64,128,160,2049.757921,2048.938795,22021.545662,0.54778,339941.050822,0.819126,100000,10000000,294.16865
cap-width,Wiki-1M,128,k4-scaffold-repeat2,2,4,4,1234,0,k4-r2,0.396082816,0.929258,7.784622,15.06272,4.690125,8.486511,5.390990858195999,6.825603277331999,7.647137790857999,0.692518,0.876806,0.982339,65536,0,float32,64,128,160,396.780141,396.082816,95191.01467,0.982339,65003.971255,0.697325,10000,1000000,153.836755
cap-width,Wiki-1M,128,k4-scaffold-repeat2-cap64,2,4,4,1234,64,k4-r2-cap64,0.364564059,0.930133,7.784622,15.06272,4.690125,8.486511,5.390990858195999,6.825603277331999,7.647137790857999,0.692518,0.876806,0.982339,65536,0,float32,64,128,160,365.266144,364.564059,95191.01467,0.982339,65000.320192,0.702085,10000,1000000,153.845396
cap-width,Wiki-1M,128,k4-scaffold-repeat2-cap68,2,4,4,1234,68,k4-r2-cap68,0.397816669,0.929817,7.784622,15.06272,4.690125,8.486511,5.390990858195999,6.825603277331999,7.647137790857999,0.692518,0.876806,0.982339,65536,0,float32,64,128,160,398.515434,397.816669,95191.01467,0.982339,64820.459416,0.698765,10000,1000000,154.272279
cap-width,Wiki-1M,128,k4-scaffold-repeat2-cap72,2,4,4,1234,72,k4-r2-cap72,0.40372599400000003,0.929317,7.784622,15.06272,4.690125,8.486511,5.390990858195999,6.825603277331999,7.647137790857999,0.692518,0.876806,0.982339,65536,0,float32,64,128,160,404.423879,403.725994,95191.01467,0.982339,64635.457763,0.697885,10000,1000000,154.713842
cap-width,Wiki-1M,128,k4-scaffold-repeat2-k8,2,8,8,1234,0,k8-r2,0.439515263,0.9367,15.60585,22.636789,4.690125,8.478283,7.5946493259,11.87129206575,14.83362572445,0.486654,0.760695,0.950517,65536,0,float32,64,128,160,440.254868,439.515263,95191.01467,0.950517,65122.33266,0.739605,10000,1000000,153.557153
cap-width,Wiki-1M,128,k4-scaffold-repeat2-k8-cap64,2,8,8,1234,64,k8-r2-cap64,0.38165018700000003,0.938583,15.60585,22.636789,4.690125,8.478283,7.5946493259,11.87129206575,14.83362572445,0.486654,0.760695,0.950517,65536,0,float32,64,128,160,382.381673,381.650187,95191.01467,0.950517,65583.581796,0.731486,10000,1000000,152.477186
cap-width,Wiki-1M,128,k4-scaffold-repeat2-k8-cap68,2,8,8,1234,68,k8-r2-cap68,0.41519439999999996,0.938092,15.60585,22.636789,4.690125,8.478283,7.5946493259,11.87129206575,14.83362572445,0.486654,0.760695,0.950517,65536,0,float32,64,128,160,415.937246,415.1944,95191.01467,0.950517,65487.907471,0.742846,10000,1000000,152.699947
cap-width,Wiki-1M,128,k4-scaffold-repeat2-k8-cap72,2,8,8,1234,72,k8-r2-cap72,0.424257068,0.938042,15.60585,22.636789,4.690125,8.478283,7.5946493259,11.87129206575,14.83362572445,0.486654,0.760695,0.950517,65536,0,float32,64,128,160,425.004993,424.257068,95191.01467,0.950517,65168.62548,0.747925,10000,1000000,153.448073
cap-width,Wiki-1M,128,k4-scaffold-repeat2-k8-cap76,2,8,8,1234,76,k8-r2-cap76,0.43653627899999997,0.937375,15.60585,22.636789,4.690125,8.478283,7.5946493259,11.87129206575,14.83362572445,0.486654,0.760695,0.950517,65536,0,float32,64,128,160,437.305805,436.536279,95191.01467,0.950517,65366.898617,0.769526,10000,1000000,152.982629
cap-width,OpenAI-2M,128,k4-scaffold-repeat2,2,4,4,1234,0,k4-r2,1.716316791,0.796196,7.933807,13.039342,2.575333,5.897659,6.004455879933,7.106279194672,7.815934429401,0.756819,0.895696,0.985143,65536,0,float32,64,128,160,1717.093997,1716.316791,190948.287715,0.985143,31860.641097,0.777206,20000,2321096,627.733759
cap-width,OpenAI-2M,128,k4-scaffold-repeat2-cap64,2,4,4,1234,64,k4-r2-cap64,1.638409105,0.797367,7.933807,13.039342,2.575333,5.897659,6.004455879933,7.106279194672,7.815934429401,0.756819,0.895696,0.985143,65536,0,float32,64,128,160,1639.13467,1638.409105,190948.287715,0.985143,31887.006937,0.725565,20000,2321096,627.214716
cap-width,OpenAI-2M,128,k4-scaffold-repeat2-cap68,2,4,4,1234,68,k4-r2-cap68,1.717244678,0.7965,7.933807,13.039342,2.575333,5.897659,6.004455879933,7.106279194672,7.815934429401,0.756819,0.895696,0.985143,65536,0,float32,64,128,160,1717.956243,1717.244678,190948.287715,0.985143,31799.395826,0.711565,20000,2321096,628.942767
cap-width,OpenAI-2M,128,k4-scaffold-repeat2-cap72,2,4,4,1234,72,k4-r2-cap72,1.729095518,0.796212,7.933807,13.039342,2.575333,5.897659,6.004455879933,7.106279194672,7.815934429401,0.756819,0.895696,0.985143,65536,0,float32,64,128,160,1729.820842,1729.095518,190948.287715,0.985143,31835.026157,0.725324,20000,2321096,628.238843
cap-width,OpenAI-2M,128,k4-scaffold-repeat2-k8,2,8,8,1234,0,k8-r2,1.889560722,0.809108,15.887451,21.124676,2.575333,5.894989,8.615828227104,12.395913556083,15.098940919419,0.542304,0.780233,0.950369,65536,0,float32,64,128,160,1890.320127,1889.560722,190948.287715,0.950369,31850.69003,0.759405,20000,2321096,627.929881
cap-width,OpenAI-2M,128,k4-scaffold-repeat2-k8-cap64,2,8,8,1234,64,k8-r2-cap64,1.7562972620000001,0.812796,15.887451,21.124676,2.575333,5.894989,8.615828227104,12.395913556083,15.098940919419,0.542304,0.780233,0.950369,65536,0,float32,64,128,160,1757.017066,1756.297262,190948.287715,0.950369,31990.175536,0.719804,20000,2321096,625.191943
cap-width,OpenAI-2M,128,k4-scaffold-repeat2-k8-cap68,2,8,8,1234,68,k8-r2-cap68,1.835576278,0.811829,15.887451,21.124676,2.575333,5.894989,8.615828227104,12.395913556083,15.098940919419,0.542304,0.780233,0.950369,65536,0,float32,64,128,160,1836.318763,1835.576278,190948.287715,0.950369,31896.358016,0.742485,20000,2321096,627.030835
cap-width,OpenAI-2M,128,k4-scaffold-repeat2-k8-cap72,2,8,8,1234,72,k8-r2-cap72,1.861425212,0.810712,15.887451,21.124676,2.575333,5.894989,8.615828227104,12.395913556083,15.098940919419,0.542304,0.780233,0.950369,65536,0,float32,64,128,160,1862.174337,1861.425212,190948.287715,0.950369,31921.140431,0.749125,20000,2321096,626.544031
cap-width,OpenAI-2M,128,k4-scaffold-repeat2-k8-cap76,2,8,8,1234,76,k8-r2-cap76,1.882561114,0.809946,15.887451,21.124676,2.575333,5.894989,8.615828227104,12.395913556083,15.098940919419,0.542304,0.780233,0.950369,65536,0,float32,64,128,160,1883.312639,1882.561114,190948.287715,0.950369,31829.276723,0.751525,20000,2321096,628.352324
cap-width,YFCC-10M,128,k4-scaffold-repeat2,2,4,4,1234,0,k4-r2,1.734246272,0.833022,7.870667,9.67253,1.589798,3.927288,6.742611522892,7.445194483313999,7.794966924794,0.856676,0.945942,0.990382,65536,0,uint8,64,128,160,1734.894397,1734.246272,52703.600232,0.990382,343427.909052,0.648125,100000,10000000,291.181926
cap-width,YFCC-10M,128,k4-scaffold-repeat2-cap64,2,4,4,1234,64,k4-r2-cap64,1.368678523,0.834703,7.870667,9.67253,1.589798,3.927288,6.742611522892,7.445194483313999,7.794966924794,0.856676,0.945942,0.990382,65536,0,uint8,64,128,160,1369.282608,1368.678523,52703.600232,0.990382,340281.953203,0.604085,100000,10000000,293.873945
cap-width,YFCC-10M,128,k4-scaffold-repeat2-cap68,2,4,4,1234,68,k4-r2-cap68,1.68939301,0.833909,7.870667,9.67253,1.589798,3.927288,6.742611522892,7.445194483313999,7.794966924794,0.856676,0.945942,0.990382,65536,0,uint8,64,128,160,1690.021734,1689.39301,52703.600232,0.990382,337847.335229,0.628724,100000,10000000,295.991679
cap-width,YFCC-10M,128,k4-scaffold-repeat2-cap72,2,4,4,1234,72,k4-r2-cap72,1.7479219149999998,0.833018,7.870667,9.67253,1.589798,3.927288,6.742611522892,7.445194483313999,7.794966924794,0.856676,0.945942,0.990382,65536,0,uint8,64,128,160,1748.52652,1747.921915,52703.600232,0.990382,338389.801906,0.604605,100000,10000000,295.51718
cap-width,YFCC-10M,128,k4-scaffold-repeat2-k8,2,8,8,1234,0,k8-r2,1.983958695,0.848182,15.762451,16.671898,1.589798,3.92326,10.325603351276,13.683446762904,15.304740947862001,0.655076,0.868104,0.970962,65536,0,uint8,64,128,160,1984.57978,1983.958695,52703.600232,0.970962,339068.777779,0.621085,100000,10000000,294.925415
cap-width,YFCC-10M,128,k4-scaffold-repeat2-k8-cap64,2,8,8,1234,64,k8-r2-cap64,1.402932886,0.852149,15.762451,16.671898,1.589798,3.92326,10.325603351276,13.683446762904,15.304740947862001,0.655076,0.868104,0.970962,65536,0,uint8,64,128,160,1403.549331,1402.932886,52703.600232,0.970962,337999.367279,0.616445,100000,10000000,295.858542
cap-width,YFCC-10M,128,k4-scaffold-repeat2-k8-cap68,2,8,8,1234,68,k8-r2-cap68,1.729305087,0.851032,15.762451,16.671898,1.589798,3.92326,10.325603351276,13.683446762904,15.304740947862001,0.655076,0.868104,0.970962,65536,0,uint8,64,128,160,1729.914211,1729.305087,52703.600232,0.970962,337001.041481,0.609124,100000,10000000,296.734988
cap-width,YFCC-10M,128,k4-scaffold-repeat2-k8-cap72,2,8,8,1234,72,k8-r2-cap72,1.8340525909999998,0.850097,15.762451,16.671898,1.589798,3.92326,10.325603351276,13.683446762904,15.304740947862001,0.655076,0.868104,0.970962,65536,0,uint8,64,128,160,1834.669155,1834.052591,52703.600232,0.970962,337563.561742,0.616564,100000,10000000,296.240505
cap-width,YFCC-10M,128,k4-scaffold-repeat2-k8-cap76,2,8,8,1234,76,k8-r2-cap76,1.930972479,0.849294,15.762451,16.671898,1.589798,3.92326,10.325603351276,13.683446762904,15.304740947862001,0.655076,0.868104,0.970962,65536,0,uint8,64,128,160,1931.587004,1930.972479,52703.600232,0.970962,338922.553746,0.614525,100000,10000000,295.052657
cap-width,Wiki-1M,8,k4-scaffold-repeat2,2,4,4,1234,0,k4-r2,0.436310419,0.984783,7.770676,30.973956,12.46106,20.068302,2.779096793964,4.547850294408,6.719256913143999,0.357639,0.585258,0.864694,65536,0,float32,64,128,160,437.028424,436.310419,11596.64971,0.864694,66702.461431,0.718005,10000,1000000,149.919505
