dataset,parts,implementation,dtype,rows,queries,graph_degree,intermediate_graph_degree,itopk,scaffold_repeats,scaffold_neighbors_per_leaf,scaffold_first_repeat_neighbors_per_leaf,scaffold_seed,preopt_graph_degree_cap,quality_sample_rows,oracle_partition_build_ms_excluded,merge_api_e2e_ms_instrumented,quality_measurement_ms,merge_api_ms_excluding_quality_measurement,search_ms,recall,qps,unique_scaffold_degree_mean,preopt_candidate_rank_mean,preopt_best_candidate_rank_mean,preopt_top4_candidate_rank_mean,preopt_fraction_rank_le_16,preopt_fraction_rank_le_32,preopt_fraction_rank_le_64,preopt_fraction_rank_le_output_degree,missing_candidates
OpenAI-2M,128,k4-scaffold-repeat2-cap64,float32,2321096,20000,64,128,160,2,4,4,1234,64,65536,190948.287715,1639.134670,0.725565,1638.409105,627.214716,0.797367,31887.006937,7.933807,13.039342,2.575333,5.897659,0.756819,0.895696,0.985143,0.985143,0
OpenAI-2M,128,k4-scaffold-repeat2-cap68,float32,2321096,20000,64,128,160,2,4,4,1234,68,65536,190948.287715,1717.956243,0.711565,1717.244678,628.942767,0.796500,31799.395826,7.933807,13.039342,2.575333,5.897659,0.756819,0.895696,0.985143,0.985143,0
OpenAI-2M,128,k4-scaffold-repeat2-cap72,float32,2321096,20000,64,128,160,2,4,4,1234,72,65536,190948.287715,1729.820842,0.725324,1729.095518,628.238843,0.796212,31835.026157,7.933807,13.039342,2.575333,5.897659,0.756819,0.895696,0.985143,0.985143,0
OpenAI-2M,128,k4-scaffold-repeat2-k8,float32,2321096,20000,64,128,160,2,8,8,1234,0,65536,190948.287715,1890.320127,0.759405,1889.560722,627.929881,0.809108,31850.690030,15.887451,21.124676,2.575333,5.894989,0.542304,0.780233,0.950369,0.950369,0
OpenAI-2M,128,k4-scaffold-repeat2-k8-cap64,float32,2321096,20000,64,128,160,2,8,8,1234,64,65536,190948.287715,1757.017066,0.719804,1756.297262,625.191943,0.812796,31990.175536,15.887451,21.124676,2.575333,5.894989,0.542304,0.780233,0.950369,0.950369,0
OpenAI-2M,128,k4-scaffold-repeat2-k8-cap68,float32,2321096,20000,64,128,160,2,8,8,1234,68,65536,190948.287715,1836.318763,0.742485,1835.576278,627.030835,0.811829,31896.358016,15.887451,21.124676,2.575333,5.894989,0.542304,0.780233,0.950369,0.950369,0
OpenAI-2M,128,k4-scaffold-repeat2-k8-cap72,float32,2321096,20000,64,128,160,2,8,8,1234,72,65536,190948.287715,1862.174337,0.749125,1861.425212,626.544031,0.810712,31921.140431,15.887451,21.124676,2.575333,5.894989,0.542304,0.780233,0.950369,0.950369,0
OpenAI-2M,128,k4-scaffold-repeat2-k8-cap76,float32,2321096,20000,64,128,160,2,8,8,1234,76,65536,190948.287715,1883.312639,0.751525,1882.561114,628.352324,0.809946,31829.276723,15.887451,21.124676,2.575333,5.894989,0.542304,0.780233,0.950369,0.950369,0
YFCC-10M,128,k4-scaffold-repeat2,uint8,10000000,100000,64,128,160,2,4,4,1234,0,65536,52703.600232,1734.894397,0.648125,1734.246272,291.181926,0.833022,343427.909052,7.870667,9.672530,1.589798,3.927288,0.856676,0.945942,0.990382,0.990382,0
YFCC-10M,128,k4-scaffold-repeat2-cap64,uint8,10000000,100000,64,128,160,2,4,4,1234,64,65536,52703.600232,1369.282608,0.604085,1368.678523,293.873945,0.834703,340281.953203,7.870667,9.672530,1.589798,3.927288,0.856676,0.945942,0.990382,0.990382,0
YFCC-10M,128,k4-scaffold-repeat2-cap68,uint8,10000000,100000,64,128,160,2,4,4,1234,68,65536,52703.600232,1690.021734,0.628724,1689.393010,295.991679,0.833909,337847.335229,7.870667,9.672530,1.589798,3.927288,0.856676,0.945942,0.990382,0.990382,0
YFCC-10M,128,k4-scaffold-repeat2-cap72,uint8,10000000,100000,64,128,160,2,4,4,1234,72,65536,52703.600232,1748.526520,0.604605,1747.921915,295.517180,0.833018,338389.801906,7.870667,9.672530,1.589798,3.927288,0.856676,0.945942,0.990382,0.990382,0
YFCC-10M,128,k4-scaffold-repeat2-k8,uint8,10000000,100000,64,128,160,2,8,8,1234,0,65536,52703.600232,1984.579780,0.621085,1983.958695,294.925415,0.848182,339068.777779,15.762451,16.671898,1.589798,3.923260,0.655076,0.868104,0.970962,0.970962,0
YFCC-10M,128,k4-scaffold-repeat2-k8-cap64,uint8,10000000,100000,64,128,160,2,8,8,1234,64,65536,52703.600232,1403.549331,0.616445,1402.932886,295.858542,0.852149,337999.367279,15.762451,16.671898,1.589798,3.923260,0.655076,0.868104,0.970962,0.970962,0
YFCC-10M,128,k4-scaffold-repeat2-k8-cap68,uint8,10000000,100000,64,128,160,2,8,8,1234,68,65536,52703.600232,1729.914211,0.609124,1729.305087,296.734988,0.851032,337001.041481,15.762451,16.671898,1.589798,3.923260,0.655076,0.868104,0.970962,0.970962,0
YFCC-10M,128,k4-scaffold-repeat2-k8-cap72,uint8,10000000,100000,64,128,160,2,8,8,1234,72,65536,52703.600232,1834.669155,0.616564,1834.052591,296.240505,0.850097,337563.561742,15.762451,16.671898,1.589798,3.923260,0.655076,0.868104,0.970962,0.970962,0
YFCC-10M,128,k4-scaffold-repeat2-k8-cap76,uint8,10000000,100000,64,128,160,2,8,8,1234,76,65536,52703.600232,1931.587004,0.614525,1930.972479,295.052657,0.849294,338922.553746,15.762451,16.671898,1.589798,3.923260,0.655076,0.868104,0.970962,0.970962,0
Wiki-1M,8,k4-scaffold-repeat2,float32,1000000,10000,64,128,160,2,4,4,1234,0,65536,11596.649710,437.028424,0.718005,436.310419,149.919505,0.984783,66702.461431,7.770676,30.973956,12.461060,20.068302,0.357639,0.585258,0.864694,0.864694,0
Wiki-1M,8,k4-scaffold-repeat2-cap64,float32,1000000,10000,64,128,160,2,4,4,1234,64,65536,11596.649710,406.382127,0.735845,405.646282,148.919578,0.984875,67150.338017,7.770676,30.973956,12.461060,20.068302,0.357639,0.585258,0.864694,0.864694,0
Wiki-1M,8,k4-scaffold-repeat2-cap68,float32,1000000,10000,64,128,160,2,4,4,1234,68,65536,11596.649710,441.114974,0.740085,440.374889,149.943865,0.984925,66691.624896,7.770676,30.973956,12.461060,20.068302,0.357639,0.585258,0.864694,0.864694,0
Wiki-1M,8,k4-scaffold-repeat2-cap72,float32,1000000,10000,64,128,160,2,4,4,1234,72,65536,11596.649710,445.114282,0.757766,444.356516,150.368348,0.984783,66503.357475,7.770676,30.973956,12.461060,20.068302,0.357639,0.585258,0.864694,0.864694,0
Wiki-1M,8,k4-scaffold-repeat2-k8,float32,1000000,10000,64,128,160,2,8,8,1234,0,65536,11596.649710,481.148178,0.912046,480.236132,150.502430,0.984933,66444.109906,15.456512,41.002229,12.461060,20.086660,0.212990,0.417210,0.750338,0.750338,0
Wiki-1M,8,k4-scaffold-repeat2-k8-cap64,float32,1000000,10000,64,128,160,2,8,8,1234,64,65536,11596.649710,422.404081,0.918887,421.485194,148.483375,0.985233,67347.607097,15.456512,41.002229,12.461060,20.086660,0.212990,0.417210,0.750338,0.750338,0
Wiki-1M,8,k4-scaffold-repeat2-k8-cap68,float32,1000000,10000,64,128,160,2,8,8,1234,68,65536,11596.649710,456.697965,0.911487,455.786478,148.893697,0.985242,67162.010223,15.456512,41.002229,12.461060,20.086660,0.212990,0.417210,0.750338,0.750338,0
Wiki-1M,8,k4-scaffold-repeat2-k8-cap72,float32,1000000,10000,64,128,160,2,8,8,1234,72,65536,11596.649710,464.542460,0.915366,463.627094,149.183900,0.985067,67031.361963,15.456512,41.002229,12.461060,20.086660,0.212990,0.417210,0.750338,0.750338,0
Wiki-1M,8,k4-scaffold-repeat2-k8-cap76,float32,1000000,10000,64,128,160,2,8,8,1234,76,65536,11596.649710,475.798180,0.922127,474.876053,150.259307,0.985058,66551.617997,15.456512,41.002229,12.461060,20.086660,0.212990,0.417210,0.750338,0.750338,0
OpenAI-2M,8,k4-scaffold-repeat2,float32,2321096,20000,64,128,160,2,4,4,1234,0,65536,43500.144933,1956.340219,0.734885,1955.605334,612.669792,0.936204,32644.011931,7.940521,31.579337,9.171280,18.243404,0.336427,0.559968,0.884608,0.884608,0
OpenAI-2M,8,k4-scaffold-repeat2-cap64,float32,2321096,20000,64,128,160,2,4,4,1234,64,65536,43500.144933,1882.851977,0.710045,1882.141932,609.051807,0.936696,32837.929007,7.940521,31.579337,9.171280,18.243404,0.336427,0.559968,0.884608,0.884608,0
OpenAI-2M,8,k4-scaffold-repeat2-cap68,float32,2321096,20000,64,128,160,2,4,4,1234,68,65536,43500.144933,1963.254148,0.677325,1962.576823,611.354223,0.936625,32714.258359,7.940521,31.579337,9.171280,18.243404,0.336427,0.559968,0.884608,0.884608,0
OpenAI-2M,8,k4-scaffold-repeat2-cap72,float32,2321096,20000,64,128,160,2,4,4,1234,72,65536,43500.144933,1975.780717,0.690525,1975.090192,611.710706,0.936246,32695.193666,7.940521,31.579337,9.171280,18.243404,0.336427,0.559968,0.884608,0.884608,0
OpenAI-2M,8,k4-scaffold-repeat2-k8,float32,2321096,20000,64,128,160,2,8,8,1234,0,65536,43500.144933,2123.086484,0.856606,2122.229878,615.110250,0.936196,32514.496385,15.896149,43.127546,9.171280,18.240437,0.192210,0.373166,0.728997,0.728997,0
OpenAI-2M,8,k4-scaffold-repeat2-k8-cap64,float32,2321096,20000,64,128,160,2,8,8,1234,64,65536,43500.144933,1992.555956,0.887166,1991.668790,608.950166,0.938137,32843.410047,15.896149,43.127546,9.171280,18.240437,0.192210,0.373166,0.728997,0.728997,0
OpenAI-2M,8,k4-scaffold-repeat2-k8-cap68,float32,2321096,20000,64,128,160,2,8,8,1234,68,65536,43500.144933,2071.039354,0.872166,2070.167188,611.507985,0.937983,32706.032449,15.896149,43.127546,9.171280,18.240437,0.192210,0.373166,0.728997,0.728997,0
